Date,Hour,rec_cost
2017-05-02,4,-12.056991975746827
2017-05-02,5,-4.446233362206719
2017-05-02,6,1.1131261337815517
2017-05-02,7,0.29544379720659175
2017-05-02,8,0.6296493726971257
2017-05-02,9,3.4609167754585153
2017-05-02,10,0.6887920448896838
2017-05-02,11,-0.25735675574472916
2017-05-02,12,-0.37188502001497004
2017-05-02,13,-0.1793668737093726
2017-05-02,14,0.040239003787400696
2017-05-02,15,0.009537621388683581
2017-05-02,16,-0.2713174751518506
2017-05-02,17,0.5495233310268625
2017-05-02,18,0.18183865661019988
2017-05-02,19,0.4271027628881977
2017-05-02,20,-0.32156783892825647
2017-05-02,21,0.32923942798345673
2017-05-02,22,0.8549585706839069
2017-05-02,23,1.3098670818093898
2017-05-03,0,1.036101930978055
2017-05-03,1,-0.49768518443291065
2017-05-03,2,-4.264443501755401
2017-05-03,3,-7.32677728136534
2017-05-03,4,-2.0812903681606048
2017-05-03,5,-0.7355952372702599
2017-05-03,6,0.8431805659938859
2017-05-03,7,1.5273725556845557
2017-05-03,8,-0.06510738467048255
2017-05-03,9,1.775084694620104
2017-05-03,10,-0.345788358877839
2017-05-03,11,-0.5886013190832446
2017-05-03,12,0.3246257754634514
2017-05-03,13,0.5971986014627064
2017-05-03,14,-0.2771683614691887
2017-05-03,15,-0.6661473322511453
2017-05-03,16,0.04605562356490636
2017-05-03,17,-0.696549834248585
2017-05-03,18,0.32751292561799067
2017-05-03,19,1.1331316810948386
2017-05-03,20,-0.6004776326293328
2017-05-03,21,0.27728309770727644
2017-05-03,22,-0.39905791361326176
2017-05-03,23,1.8521621036703229
2017-05-04,0,2.329687417546954
2017-05-04,1,0.656080885868755
2017-05-04,2,-0.40012812118202135
2017-05-04,3,-0.6312025809997925
2017-05-04,4,-9.91991479419112
2017-05-04,5,1.789062394221414
2017-05-04,6,4.9668541077775075
2017-05-04,7,0.7092871815565612
2017-05-04,8,-1.1868659175353689
2017-05-04,9,0.3221762573396614
2017-05-04,10,1.508003064018685
2017-05-04,11,-0.34855867011673713
2017-05-04,12,0.019776600771734182
2017-05-04,13,-0.5277018284617516
2017-05-04,14,0.08803698212657343
2017-05-04,15,-0.0241689251622621
2017-05-04,16,-0.11567636872434053
2017-05-04,17,-0.1385586245540667
2017-05-04,18,0.5564276220393685
2017-05-04,19,0.09499367180011126
2017-05-04,20,-0.2154656545212482
2017-05-04,21,-0.187967631085057
2017-05-04,22,-1.3130241505359577
2017-05-04,23,1.0058145416587725
2017-05-05,0,-0.7612450483332613
2017-05-05,1,1.262972589987789
2017-05-05,2,1.0475075813900658
2017-05-05,3,-0.17517727245631703
2017-05-05,4,-3.3775483947544975
2017-05-05,5,-1.8358769783816284
2017-05-05,6,-0.6216481770301779
2017-05-05,7,-0.877494311681952
2017-05-05,8,0.07905256808664715
2017-05-05,9,0.7232294193749196
2017-05-05,10,0.8984246091231495
2017-05-05,11,-0.037225829540833366
2017-05-05,12,0.2690703780763095
2017-05-05,13,0.17291553131208587
2017-05-05,14,1.048625656481286
2017-05-05,15,0.6852981351157044
2017-05-05,16,0.1321467637964957
2017-05-05,17,-0.13475064479247412
2017-05-05,18,0.668519349616103
2017-05-05,19,0.9503632594634889
2017-05-05,20,0.4611292908750216
2017-05-05,21,1.1713349868798792
2017-05-05,22,1.035317156112511
2017-05-05,23,-0.6023917845105338
2017-05-06,0,-0.22432176726780217
2017-05-06,1,-1.0427926940779337
2017-05-06,2,1.1180475225667634
2017-05-06,3,-2.012154752118473
2017-05-06,4,-11.261203562724386
2017-05-06,5,0.6626571804270696
2017-05-06,6,0.9782928661539934
2017-05-06,7,1.4862775786592302
2017-05-06,8,-0.08139881775269242
2017-05-06,9,0.06709189236148448
2017-05-06,10,1.2793831931643336
2017-05-06,11,0.37283859794574614
2017-05-06,12,-0.022187403928697447
2017-05-06,13,-0.401589984066269
2017-05-06,14,-0.2740448036193772
2017-05-06,15,1.6530520389256143
2017-05-06,16,0.34071456738480876
2017-05-06,17,-1.1004499890055204
2017-05-06,18,0.03810011615434661
2017-05-06,19,0.4099065663477945
2017-05-06,20,0.6546350710856749
2017-05-06,21,0.541246849368963
2017-05-06,22,1.5370684989104413
2017-05-06,23,0.9482828574988664
2017-05-07,0,6.991545293301128
2017-05-07,1,7.932056993743186
2017-05-07,2,-4.746063385224176
2017-05-07,3,-5.236287792154794
2017-05-07,4,-12.38843439359843
2017-05-07,5,1.4867865499360287
2017-05-07,6,-0.8921794445054398
2017-05-07,7,1.2551177592475087
2017-05-07,8,-0.8222395541350835
2017-05-07,9,0.25127365379731414
2017-05-07,10,1.2929166497924802
2017-05-07,11,1.2153251813463677
2017-05-07,12,-0.04115428801312582
2017-05-07,13,0.45122529182865173
2017-05-07,14,-0.6684994636026167
2017-05-07,15,0.21385341633681573
2017-05-07,16,0.21547574579357423
2017-05-07,17,-0.2586668021380051
2017-05-07,18,0.4971395439890044
2017-05-07,19,-0.3965322419180666
2017-05-07,20,0.025613641879366017
2017-05-07,21,0.21682916242068243
2017-05-07,22,0.11698978977633509
2017-05-07,23,0.3321881171703399
2017-05-08,0,0.4139822816234024
2017-05-08,1,1.986681497434084
2017-05-08,2,-5.007658981240804
2017-05-08,3,-3.3005801499513554
2017-05-08,4,-8.985415408392951
2017-05-08,5,0.45570571192052367
2017-05-08,6,0.4632937103853414
2017-05-08,7,-0.4809617807529007
2017-05-08,8,0.5417795095754538
2017-05-08,9,0.7690395342961424
2017-05-08,10,0.5814961868052393
2017-05-08,11,-0.39985687967142536
2017-05-08,12,-0.8970232626502581
2017-05-08,13,-0.8543431903622486
2017-05-08,14,-0.017794109270195188
2017-05-08,15,0.2243703597372106
2017-05-08,16,0.038335109595225736
2017-05-08,17,-0.28564656851410103
2017-05-08,18,0.3013013037305695
2017-05-08,19,-0.3148709978208738
2017-05-08,20,0.7518728312829341
2017-05-08,21,0.2696389679731995
2017-05-08,22,0.6329234879108045
2017-05-08,23,-0.08070533459901708
2017-05-09,0,-0.41816411485793636
2017-05-09,1,-0.8449661531447561
2017-05-09,2,-4.961992613171292
2017-05-09,3,-7.935172918378295
2017-05-09,4,-0.9169331613699074
2017-05-09,5,-0.008478696620728865
2017-05-09,6,-0.27653187406308816
2017-05-09,7,-1.115767948405502
2017-05-09,8,0.2577669615385665
2017-05-09,9,0.2707583375769027
2017-05-09,10,2.8522691389512858
2017-05-09,11,0.3661024774499573
2017-05-09,12,0.16111309761330456
2017-05-09,13,-0.11625463782308432
2017-05-09,14,0.5484641718466794
2017-05-09,15,-0.9526321450496094
2017-05-09,16,-0.04382245528470071
2017-05-09,17,0.09777403760881431
2017-05-09,18,-0.6107206783269428
2017-05-09,19,-0.23101945015756842
2017-05-09,20,0.33304695500746506
2017-05-09,21,0.18948382197591618
2017-05-09,22,-1.0177832894179946
2017-05-09,23,2.6334078467882795
2017-05-10,0,0.6712914374170531
2017-05-10,1,-0.5072134902617493
2017-05-10,2,-4.43483865059471
2017-05-10,3,-2.2394520715683583
2017-05-10,4,-0.26166497568830227
2017-05-10,5,-2.698130431122496
2017-05-10,6,-0.021177273203103975
2017-05-10,7,-0.5370314762024033
2017-05-10,8,0.0705803533012439
2017-05-10,9,-0.29528338068190396
2017-05-10,10,-0.5290266182453662
2017-05-10,11,-0.6894400147141312
2017-05-10,12,1.1503682136754396
2017-05-10,13,0.3317585936423616
2017-05-10,14,-0.16647560761117602
2017-05-10,15,-0.8716219386385542
2017-05-10,16,0.6385196664132872
2017-05-10,17,0.5706194089151908
2017-05-10,18,1.070245509770614
2017-05-10,19,-0.6259141629788698
2017-05-10,20,0.2489605498222767
2017-05-10,21,-0.8855439428923777
2017-05-10,22,-0.3222988363224597
2017-05-10,23,-0.06356250585184961
2017-05-11,0,-0.10817976696920562
2017-05-11,1,0.7733903136190827
2017-05-11,2,-7.032357984006301
2017-05-11,3,2.4694226340388217
2017-05-11,4,9.548528408159475
2017-05-11,5,0.48191794591852916
2017-05-11,6,0.7596158922203488
2017-05-11,7,-0.2181212729956279
2017-05-11,8,0.7858056037423986
2017-05-11,9,0.1011801324213275
2017-05-11,10,1.1885163444429607
2017-05-11,11,-0.2709927125987622
2017-05-11,12,-0.0046269973679026605
2017-05-11,13,-0.08831860600892835
2017-05-11,14,0.4851967629749683
2017-05-11,15,0.11664078046194382
2017-05-11,16,-0.1815682463099476
2017-05-11,17,0.023044266596763435
2017-05-11,18,0.30940618978053425
2017-05-11,19,-0.045767879221850855
2017-05-11,20,-1.5893620702488365
2017-05-11,21,0.6762237576126295
2017-05-11,22,0.5547177636392523
2017-05-11,23,-0.9108210527627145
2017-05-12,0,0.8532834856915734
2017-05-12,1,-0.8282574614505536
2017-05-12,2,0.16299138912969746
2017-05-12,3,6.714878567796246
2017-05-12,4,-7.585549452374801
2017-05-12,5,1.442365275587704
2017-05-12,6,0.580819002492263
2017-05-12,7,0.3870649508970044
2017-05-12,8,-0.29658913671712095
2017-05-12,9,0.571950470736144
2017-05-12,10,0.18516832633784208
2017-05-12,11,-0.12165455146099846
2017-05-12,12,0.39714978864531947
2017-05-12,13,0.5541650624650092
2017-05-12,14,0.25343910755040816
2017-05-12,15,0.2591986071305803
2017-05-12,16,0.05199028695711206
2017-05-12,17,-0.10981305529574509
2017-05-12,18,-0.5333576169783772
2017-05-12,19,-0.9022874123950588
2017-05-12,20,0.1840692648990565
2017-05-12,21,-0.38138707749125594
2017-05-12,22,0.8722230226347759
2017-05-12,23,-0.6174717811051034
2017-05-13,0,-0.6460282030223399
2017-05-13,1,2.9959555809450786
2017-05-13,2,0.010383574696275932
2017-05-13,3,-5.085828234515275
2017-05-13,4,-2.0106134368837454
2017-05-13,5,1.6550334230316985
2017-05-13,6,1.339184818798072
2017-05-13,7,-0.2832303153107456
2017-05-13,8,-1.7869650988474413
2017-05-13,9,-3.385282384154314
2017-05-13,10,1.1247618138430615
2017-05-13,11,0.7045853458519523
2017-05-13,12,0.34281158143491547
2017-05-13,13,0.1541181778864825
2017-05-13,14,-0.07811201057738965
2017-05-13,15,0.0774860262794605
2017-05-13,16,-0.07910244253918815
2017-05-13,17,-0.23776420348174365
2017-05-13,18,0.7239064987313921
2017-05-13,19,0.5119837639193703
2017-05-13,20,-0.5358909998578543
2017-05-13,21,0.01530407446690174
2017-05-13,22,2.5883677134874876
2017-05-13,23,0.4153083616096559
2017-05-14,0,0.6556053964491266
2017-05-14,1,-0.6605086000315171
2017-05-14,2,-4.390696187405096
2017-05-14,3,-1.7342943851099275
2017-05-14,4,-1.9763495529490607
2017-05-14,5,3.8433080763538343
2017-05-14,6,-0.1821088875421517
2017-05-14,7,0.3729783930828407
2017-05-14,8,-0.30341755546759885
2017-05-14,9,-0.027368400396573067
2017-05-14,10,1.8050937470828172
2017-05-14,11,-0.491696986254579
2017-05-14,12,0.35574493902238274
2017-05-14,13,-0.9654738894763684
2017-05-14,14,0.3390636764194198
2017-05-14,15,-0.5537209497880948
2017-05-14,16,-0.02485191006768364
2017-05-14,17,-0.390891068650184
2017-05-14,18,0.10031882959520455
2017-05-14,19,-0.3529276302818748
2017-05-14,20,-1.6143214118733895
2017-05-14,21,0.5723892069834333
2017-05-14,22,-0.5718848894028546
2017-05-14,23,-0.016563440181000408
2017-05-15,0,0.003809641317347845
2017-05-15,1,0.9328049353129786
2017-05-15,2,1.1739755073240996
2017-05-15,3,-0.8330209532682771
2017-05-15,4,0.471870933609714
2017-05-15,5,-0.29558386013750493
2017-05-15,6,-0.7489634123726623
2017-05-15,7,0.8800329018294881
2017-05-15,8,0.8071706337255522
2017-05-15,9,0.2786358936448403
2017-05-15,10,0.12205644539709143
2017-05-15,11,0.19166474232342345
2017-05-15,12,-0.2071864822769362
2017-05-15,13,-0.010131290261815723
2017-05-15,14,-0.2894193204367935
2017-05-15,15,0.3152157764371146
2017-05-15,16,-0.06521763961554786
2017-05-15,17,0.3417081354448156
2017-05-15,18,1.1047192578313512
2017-05-15,19,-0.4157975323380214
2017-05-15,20,0.19042837375054214
2017-05-15,21,-0.11600629173669025
2017-05-15,22,1.5122533872611263
2017-05-15,23,-1.0519773380090311
2017-05-16,0,0.6815297772366535
2017-05-16,1,-0.5643716819915294
2017-05-16,2,-9.302470372710527
2017-05-16,3,-0.9979663757113046
2017-05-16,4,0.3076698847662951
2017-05-16,5,-5.8805551139356185
2017-05-16,6,0.6210926799692189
2017-05-16,7,-1.2785310942088632
2017-05-16,8,0.30618328192088656
2017-05-16,9,0.9064186361025487
2017-05-16,10,0.20032520071234128
2017-05-16,11,0.47162297311768164
2017-05-16,12,0.15007130616545888
2017-05-16,13,-0.740238954883934
2017-05-16,14,-0.15453458626813532
2017-05-16,15,0.44382011883099737
2017-05-16,16,-0.2183340392722279
2017-05-16,17,0.446101275599964
2017-05-16,18,-0.41727986632678293
2017-05-16,19,-0.18325150195243034
2017-05-16,20,-0.08824670366356707
2017-05-16,21,0.2170037370951008
2017-05-16,22,0.7406299920197809
2017-05-16,23,-0.039900046383709586
2017-05-17,0,1.8497900811458114
2017-05-17,1,3.1137626163499723
2017-05-17,2,-4.8127410743471595
2017-05-17,3,6.622617622300584
2017-05-17,4,-2.6640577107380343
2017-05-17,5,1.4714979397306849
2017-05-17,6,0.546411605014261
2017-05-17,7,0.7140674839301668
2017-05-17,8,0.011476993676160736
2017-05-17,9,0.8369748925891164
2017-05-17,10,1.1665588728788658
2017-05-17,11,-0.9663890826119019
2017-05-17,12,-0.9483539748803913
2017-05-17,13,0.5058431307266354
2017-05-17,14,0.024473354236635797
2017-05-17,15,-0.1983441854798056
2017-05-17,16,0.03507607126342735
2017-05-17,17,0.15314753709658824
2017-05-17,18,-0.13752692115345638
2017-05-17,19,-0.4026079753756462
2017-05-17,20,0.11429644716734114
2017-05-17,21,-0.06414287410728692
2017-05-17,22,-0.06532085151855166
2017-05-17,23,0.3468180708230191
2017-05-18,0,0.06773585967723424
2017-05-18,1,0.8873485933848341
2017-05-18,2,4.273657665216576
2017-05-18,3,11.696070983606404
2017-05-18,4,-5.154758697165883
2017-05-18,5,-0.9556316665732787
2017-05-18,6,-1.951524794717011
2017-05-18,7,0.32760710122243536
2017-05-18,8,-1.022382606082087
2017-05-18,9,2.187823957466647
2017-05-18,10,0.08151712562506068
2017-05-18,11,-0.11737274282274283
2017-05-18,12,0.1291997434981267
2017-05-18,13,0.05505117350082664
2017-05-18,14,-0.8618032355449117
2017-05-18,15,-0.08168440931566025
2017-05-18,16,0.18937643140166988
2017-05-18,17,1.449470564720067
2017-05-18,18,0.06405807717354647
2017-05-18,19,-0.18985401757473633
2017-05-18,20,2.7510644521814696
2017-05-18,21,0.3704204271454899
2017-05-18,22,0.03555762228783016
2017-05-18,23,1.2054508313129455
2017-05-19,0,0.2102233285828249
2017-05-19,1,-0.8199091779624185
2017-05-19,2,-2.339759522100545
2017-05-19,3,-16.465099831734136
2017-05-19,4,0.1283688665180085
2017-05-19,5,0.09501946500471381
2017-05-19,6,1.4941394200712854
2017-05-19,7,-1.397591385054296
2017-05-19,8,-0.2653571588422977
2017-05-19,9,1.326683595146673
2017-05-19,10,1.1218435037130372
2017-05-19,11,-0.46820800978641697
2017-05-19,12,0.6263043522427775
2017-05-19,13,0.3925641056728522
2017-05-19,14,-0.5961804157900021
2017-05-19,15,1.1558745421260532
2017-05-19,16,-0.5320025691219445
2017-05-19,17,0.44682624990113373
2017-05-19,18,-0.3977104220160439
2017-05-19,19,-0.37310576778910265
2017-05-19,20,-0.6318572501348256
2017-05-19,21,0.22345178193908416
2017-05-19,22,0.07878220973122985
2017-05-19,23,-0.9514968248711029
2017-05-20,0,-0.08166210146237018
2017-05-20,1,-0.06272286895428195
2017-05-20,2,2.418469079310958
2017-05-20,3,-6.362922660295647
2017-05-20,4,-3.665783159360828
2017-05-20,5,0.5565487498171137
2017-05-20,6,0.6925386365912178
2017-05-20,7,1.0882870976892367
2017-05-20,8,0.5418247424288615
2017-05-20,9,2.811226152153145
2017-05-20,10,0.4961747880348847
2017-05-20,11,0.6856916915030729
2017-05-20,12,0.008899238763685147
2017-05-20,13,0.023412028332669192
2017-05-20,14,-0.32324492303670505
2017-05-20,15,-0.9205732591907214
2017-05-20,16,-0.29240614656560043
2017-05-20,17,-0.6647158200974359
2017-05-20,18,0.3345997624108657
2017-05-20,19,0.4851847845174979
2017-05-20,20,0.07067923049078403
2017-05-20,21,0.024761175908379673
2017-05-20,22,0.23524526018696013
2017-05-20,23,0.05290106615772516
2017-05-21,0,3.419234851987664
2017-05-21,1,1.3044461425344964
2017-05-21,2,4.082221303859073
2017-05-21,3,-2.325182971693577
2017-05-21,4,0.4434606206486067
2017-05-21,5,-1.7217371484747943
2017-05-21,6,-1.2292379999395728
2017-05-21,7,0.058654583805185234
2017-05-21,8,-0.9407908127325765
2017-05-21,9,2.164587010155724
2017-05-21,10,0.5582312190890047
2017-05-21,11,-0.19852016606643502
2017-05-21,12,0.7914737342609779
2017-05-21,13,-0.033320531533657605
2017-05-21,14,-0.07884672419396543
2017-05-21,15,-0.23961628323819584
2017-05-21,16,-0.5087466558479697
2017-05-21,17,-0.10621036290114232
2017-05-21,18,-0.5366708588341635
2017-05-21,19,-0.5086205618162454
2017-05-21,20,0.01891623820879515
2017-05-21,21,-0.7739936552377943
2017-05-21,22,-0.34625456962071255
2017-05-21,23,-0.062049332621419775
2017-05-22,0,1.6650193960777613
2017-05-22,1,-1.7266026868673652
2017-05-22,2,-0.3437577371908077
2017-05-22,3,-1.6648686994650364
2017-05-22,4,-0.2962197555190266
2017-05-22,5,3.138468882801476
2017-05-22,6,-0.6595565938388834
2017-05-22,7,0.6314776896022819
2017-05-22,8,0.8783823856622432
2017-05-22,9,-0.027983983963595138
2017-05-22,10,-1.7078795502825779
2017-05-22,11,-0.8809297175431325
2017-05-22,12,-0.034982011420350595
2017-05-22,13,0.36424901722505015
2017-05-22,14,0.6327303321893138
2017-05-22,15,1.196647926244592
2017-05-22,16,0.6844052875014971
2017-05-22,17,0.7395141596498062
2017-05-22,18,0.8028100440828223
2017-05-22,19,-0.02631898194840189
2017-05-22,20,0.3798558263558121
2017-05-22,21,1.839060951678659
2017-05-22,22,1.4207728453346733
2017-05-22,23,0.940184098735941
2017-05-23,0,-0.974297616347092
2017-05-23,1,1.2021605416700771
2017-05-23,2,1.8164327627941776
2017-05-23,3,-1.0218637821424188
2017-05-23,4,1.844726910874737
2017-05-23,5,0.5024441516250029
2017-05-23,6,1.1167125455884068
2017-05-23,7,0.431759518027344
2017-05-23,8,-2.5231548304477744
2017-05-23,9,0.2675966322375245
2017-05-23,10,1.4996402133163027
2017-05-23,11,-0.27346749234155576
2017-05-23,12,0.9631522684145634
2017-05-23,13,-0.14922544281434802
2017-05-23,14,-0.17552183414495381
2017-05-23,15,0.012496464513713251
2017-05-23,16,-0.6080548107160446
2017-05-23,17,-0.1585943774378976
2017-05-23,18,0.1649352430727966
2017-05-23,19,1.203828405759354
2017-05-23,20,-0.4630904803500321
2017-05-23,21,4.246173159555337
2017-05-23,22,1.2107798934260905
2017-05-23,23,0.34661992914649736
2017-05-24,0,1.1464431966841473
2017-05-24,1,1.2400985381146534
2017-05-24,2,0.8483291348847264
2017-05-24,3,0.9454716322529184
2017-05-24,4,7.895426878063905
2017-05-24,5,0.22747098599844806
2017-05-24,6,2.5514455660100017
2017-05-24,7,-0.0441496299001507
2017-05-24,8,-2.5302041444277212
2017-05-24,9,-3.336365958988087
2017-05-24,10,1.24480368468748
2017-05-24,11,0.7430040767730443
2017-05-24,12,-0.22664879126235388
2017-05-24,13,0.01903346450308685
2017-05-24,14,0.08970089559504991
2017-05-24,15,-0.6439952181361102
2017-05-24,16,-0.1862585669516182
2017-05-24,17,-0.6390933164295015
2017-05-24,18,0.9418506505765374
2017-05-24,19,-0.18684382690459042
2017-05-24,20,0.36026654302002825
2017-05-24,21,0.4361383737211276
2017-05-24,22,0.8417182747586867
2017-05-24,23,-0.6873779414754491
2017-05-25,0,-0.4237966793242862
2017-05-25,1,0.35729059523598317
2017-05-25,2,3.743733828280024
2017-05-25,3,-0.8835851131157473
2017-05-25,4,-0.7378531395179468
2017-05-25,5,0.09182797869396375
2017-05-25,6,0.24753337366823425
2017-05-25,7,1.3520592478994253
2017-05-25,8,-0.8238843362158126
2017-05-25,9,-1.4482597969494788
2017-05-25,10,0.539306179139355
2017-05-25,11,0.48743984519099504
2017-05-25,12,0.22508894317023434
2017-05-25,13,-0.29197955149910704
2017-05-25,14,0.5473005546500567
2017-05-25,15,1.0406114772399262
2017-05-25,16,0.6447510884361836
2017-05-25,17,0.5597694966108182
2017-05-25,18,-0.615180631979515
2017-05-25,19,1.3940742200642937
2017-05-25,20,-0.5122083535631614
2017-05-25,21,0.13808383670653793
2017-05-25,22,-0.17587751964945525
2017-05-25,23,-1.6098719265205463
2017-05-26,0,-0.5053666017915402
2017-05-26,1,0.24648682954592166
2017-05-26,2,-0.03103681157797389
2017-05-26,3,-0.917723995987497
2017-05-26,4,1.7497085056359198
2017-05-26,5,-1.3606552464938662
2017-05-26,6,0.938593205774753
2017-05-26,7,1.5188778537411953
2017-05-26,8,0.1729915116155002
2017-05-26,9,3.256637329689277
2017-05-26,10,1.3863771135711265
2017-05-26,11,0.5051372947729933
2017-05-26,12,-2.168854025480498
2017-05-26,13,0.33574325467124866
2017-05-26,14,-0.20596850314824527
2017-05-26,15,-0.34053452682152163
2017-05-26,16,-0.6078005008772707
2017-05-26,17,-1.3040190760069872
2017-05-26,18,1.085486176944233
2017-05-26,19,1.0038081050996248
2017-05-26,20,-1.094121645389855
2017-05-26,21,-0.14437792562509605
2017-05-26,22,-1.116765613726695
2017-05-26,23,0.6063632828268323
2017-05-27,0,0.279497126234921
2017-05-27,1,-2.938306882371294
2017-05-27,2,2.6336163109716555
2017-05-27,3,-5.763480475623838
2017-05-27,4,-5.179051920731546
2017-05-27,5,1.95994848315327
2017-05-27,6,0.5942856430622528
2017-05-27,7,-0.6029612952379726
2017-05-27,8,3.441739522563461
2017-05-27,9,0.22821371914549338
2017-05-27,10,-0.15728493331008497
2017-05-27,11,-0.19054587867238582
2017-05-27,12,-0.4201728414920928
2017-05-27,13,0.2867595305967226
2017-05-27,14,-0.7648670945814919
2017-05-27,15,-0.9373257851653642
2017-05-27,16,0.4498943168988311
2017-05-27,17,-0.4083399026290989
2017-05-27,18,0.04060599800933917
2017-05-27,19,1.424154950653133
2017-05-27,20,-0.6515339389582266
2017-05-27,21,0.9326982749519197
2017-05-27,22,2.077306539705252
2017-05-27,23,1.0644186613382884
2017-05-28,0,-0.19690819444815566
2017-05-28,1,1.8999740851631302
2017-05-28,2,4.579890635008263
2017-05-28,3,-2.715523843234274
2017-05-28,4,-6.094080334254039
2017-05-28,5,-0.25864223578423307
2017-05-28,6,1.5555838143453475
2017-05-28,7,2.8856073542539065
2017-05-28,8,-4.180072758841336
2017-05-28,9,0.5180230864567097
2017-05-28,10,-2.435220897536331
2017-05-28,11,-2.440385809242305
2017-05-28,12,4.309282078443607
2017-05-28,13,0.9418204521559892
2017-05-28,14,-0.20673195697382765
2017-05-28,15,-2.0168000779337194
2017-05-28,16,0.8986754470185329
2017-05-28,17,0.942129950132633
2017-05-28,18,0.7704628047884423
2017-05-28,19,0.7735566976597388
2017-05-28,20,0.7170834744246892
2017-05-28,21,-0.1839772752567364
2017-05-28,22,0.8615441750242026
2017-05-28,23,1.3570371259088956
2017-05-29,0,-0.10514228365270506
2017-05-29,1,0.7664468388604213
2017-05-29,2,-2.901457718967427
2017-05-29,3,-1.2453472908290704
2017-05-29,4,-2.9404049592845825
2017-05-29,5,1.0450675630760484
2017-05-29,6,0.9308349017486762
2017-05-29,7,-0.28906675105138036
2017-05-29,8,2.813065993005467
2017-05-29,9,0.27228064067443014
2017-05-29,10,-0.7750120827596538
2017-05-29,11,0.7824861057548675
2017-05-29,12,-0.8411878222120883
2017-05-29,13,-0.21670287355491286
2017-05-29,14,-0.4873366478623438
2017-05-29,15,-0.362327117266974
2017-05-29,16,-1.580359856261704
2017-05-29,17,-0.40609737763885567
2017-05-29,18,0.128880051101453
2017-05-29,19,0.04256792381053393
2017-05-29,20,-0.17139493483570575
2017-05-29,21,-0.26209132216699904
2017-05-29,22,0.3686635318816039
2017-05-29,23,-1.0053792015910994
2017-05-30,0,0.06566174593071494
2017-05-30,1,2.8030463048148304
2017-05-30,2,-12.554512412912946
2017-05-30,3,4.916813977254302
2017-05-30,4,0.8037415695478369
2017-05-30,5,0.1581928071814997
2017-05-30,6,0.8432029141713061
2017-05-30,7,0.915789651071264
2017-05-30,8,-1.0514246679726784
2017-05-30,9,1.2461007262329789
2017-05-30,10,1.2137342666711362
2017-05-30,11,0.6596174642382435
2017-05-30,12,1.1168477903497545
2017-05-30,13,1.748285247411084
2017-05-30,14,0.9205509844255855
2017-05-30,15,0.4969825529635606
2017-05-30,16,1.1986578392347371
2017-05-30,17,0.3947342965061398
2017-05-30,18,1.3288882590425568
2017-05-30,19,-0.06023554869050132
2017-05-30,20,0.8294564260034685
2017-05-30,21,0.1831489943350531
2017-05-30,22,3.466511155931913
2017-05-30,23,1.0559780290673197
2017-05-31,0,-1.0392798550577458
2017-05-31,1,0.7311660335955107
2017-05-31,2,-1.5077359855161423
2017-05-31,3,5.372783505734039
2017-05-31,4,2.3679980495432216
2017-05-31,5,0.5729074364136997
2017-05-31,6,0.9392120240844536
2017-05-31,7,1.0016435444122256
2017-05-31,8,1.666890056684844
2017-05-31,9,1.1097136491154644
2017-05-31,10,0.2534969721374073
2017-05-31,11,-0.8322990417808238
2017-05-31,12,1.26013155067479
2017-05-31,13,0.04574288552315542
2017-05-31,14,-0.6020974805611018
2017-05-31,15,-0.028622389616602073
2017-05-31,16,-0.01056641378782679
2017-05-31,17,0.09718043363104764
2017-05-31,18,0.41757768737202206
2017-05-31,19,0.12282015871138574
2017-05-31,20,0.5850236278815181
2017-05-31,21,0.004125001475918322
2017-05-31,22,-0.39155114228764987
2017-05-31,23,-0.010703250387815944
2017-06-01,0,-0.587357770347879
2017-06-01,1,2.0416564090781826
2017-06-01,2,4.038411777336852
2017-06-01,3,2.1518572271070138
2017-06-01,4,1.297051530157499
2017-06-01,5,1.658751204353962
2017-06-01,6,1.0463499266100609
2017-06-01,7,0.4166211127874768
2017-06-01,8,-0.7917394174776342
2017-06-01,9,2.0412849403142594
2017-06-01,10,0.5043686537049732
2017-06-01,11,0.5369887491269193
2017-06-01,12,0.06238287831354078
2017-06-01,13,-0.24285353106138896
2017-06-01,14,-0.2446617686002112
2017-06-01,15,-0.7725981011907035
2017-06-01,16,0.24939692891271822
2017-06-01,17,-0.683033286570804
2017-06-01,18,-0.08833160362452028
2017-06-01,19,-0.2289299020161165
2017-06-01,20,-0.3967769488814736
2017-06-01,21,0.4362779512768492
2017-06-01,22,-0.5708660012971634
2017-06-01,23,0.9814073608225147
2017-06-02,0,-0.16899004771779488
2017-06-02,1,-0.6544379438191603
2017-06-02,2,0.31553300423808195
2017-06-02,3,-1.7135572533407615
2017-06-02,4,1.1713330254862178
2017-06-02,5,1.1149860615066691
2017-06-02,6,-0.8415658263794779
2017-06-02,7,-0.9874984566337516
2017-06-02,8,-0.09205615431681469
2017-06-02,9,1.3064694026156776
2017-06-02,10,0.08771587941992662
2017-06-02,11,0.002754233480516781
2017-06-02,12,-0.22688771016956738
2017-06-02,13,0.5002992587312676
2017-06-02,14,-0.2797881937061818
2017-06-02,15,-1.0230736591724878
2017-06-02,16,0.3064908752275216
2017-06-02,17,-0.8391454782818288
2017-06-02,18,-0.4563291134378063
2017-06-02,19,0.005842291504175895
2017-06-02,20,-0.689481967719501
2017-06-02,21,-0.6653776790130348
2017-06-02,22,-0.5275499738144912
2017-06-02,23,-0.2734025107101019
2017-06-03,0,-0.730590622669427
